2018,国际(地区)合作与交流项目,A01,157,41881260591,D0312,2018年海洋科技发展的国际热点与展望学术研讨会,张传伦,南方科技大学,1.15,2018-07至2018-12
2018,国际(地区)合作与交流项目,A01,158,11881240171,A050401,参加原子、分子及等离子体环境中物质特性研究基本方法的国际研讨会,张传国,中国科学院合肥物质科学研究院,1.5,2018-04至2018-12
2018,国际(地区)合作与交流项目,A01,159,51811530314,E0901,供水系统智能控制,张弛,大连理工大学,9.9,2018-04至2020-03
2018,国际(地区)合作与交流项目,A01,160,41881220650,D071104,中阿土地退化/荒漠化与生态系统修复双边研讨会,张成福,内蒙古农业大学,3,2018-09至2018-12
2018,国际(地区)合作与交流项目,A01,161,31820103003,C210206,海洋放线菌来源非典型角环素的生物合成和酶学机制,张长生,中国科学院南海海洋研究所,261,2019-01至2023-12
2018,国际(地区)合作与交流项目,A01,162,81820108020,H0605,肋软骨移植修复股骨头软骨缺损及其相关机制的研究,张长青,上海交通大学,241,2019-01至2023-12
2018,国际(地区)合作与交流项目,A01,163,81820108017,H1008,Dhx9在CD4+T细胞介导的自身免疫性疾病发生中的作用及机制,张保军,西安交通大学,242,2019-01至2023-12
2018,国际(地区)合作与交流项目,A01,164,11861131011,A050105,复杂网络的广延同步与智能电网的动态稳定研究,占萌,华中科技大学,133,2019-01至2021-12
2018,国际(地区)合作与交流项目,A01,165,31861143023,C031201,气候变化下的生态相互作用：植被盖度和食物丰度的改变如何影响荒漠蜥蜴？,曾治高,中国科学院动物研究所,160,2019-01至2021-12
2018,国际(地区)合作与交流项目,A01,166,31861163006,C120405,研究在孕期乳腺产生的一群新的干细胞,曾艺,中国科学院上海生命科学研究院,100,2019-01至2022-12
